       X                    S-  1                    S-  2                    S-  3                    S-  4                    S-  5                    S-  6                    S-  7                    S-  8                    S-  9                    S- 10                    TOT
  10000.000000        0.000033526735909        1.527979096419630        0.000303299176713        0.000540280942982        2.862478129171690        0.000953445917730        0.027934939887830        0.102499778051974        0.001284184390358        0.000006806451513        4.524013487146330
  10043.966781        0.000033847406183        1.542085156522562        0.000306090497885        0.000544353495924        2.883513637268896        0.000960233230874        0.028132685941682        0.103221852667611        0.001293214442871        0.000006854245558        4.560097925720046
  10087.933561        0.000034170961854        1.556310296522355        0.000308905282346        0.000548448930418        2.904660739566430        0.000967052213351        0.028331394839845        0.103947373780503        0.001302287551128        0.000006902249842        4.596417571898071
  10131.900342        0.000034497435479        1.570655759064933        0.000311743763387        0.000552567402205        2.925927767522186        0.000973897959359        0.028531063272477        0.104676385435491        0.001311403962053        0.000006950478751        4.632982036296319
  10175.867123        0.000034826860069        1.585122811781397        0.000314606201240        0.000556709068148        2.947303527076752        0.000980771898328        0.028731706265977        0.105408879779317        0.001320563924287        0.000006998947763        4.669781401803276
  10219.833903        0.000035159269095        1.599712751742523        0.000317492840074        0.000560874086353        2.968787733385819        0.000987680687909        0.028933319611423        0.106144908553308        0.001329767688378        0.000007047670523        4.706816735535406
  10263.800684        0.000035494696500        1.614426863961719        0.000320403940851        0.000565062616217        2.990393741756394        0.000994630087269        0.029135919361208        0.106884457007215        0.001339015506402        0.000007096656267        4.744102685590042
  10307.767465        0.000035833176701        1.629266481345176        0.000323339761121        0.000569274818595        3.012116217740753        0.001001619621582        0.029339500471533        0.107627584055429        0.001348307632287        0.000007145908131        4.781635304531307
  10351.734245        0.000036174744604        1.644232935906871        0.000326300561270        0.000573510855818        3.033946545103200        0.001008643158831        0.029544079957872        0.108374268636570        0.001357644321695        0.000007195422707        4.819407298669437
  10395.701026        0.000036519435607        1.659327573635195        0.000329286613049        0.000577770891642        3.055896876011707        0.001015694913773        0.029749652022593        0.109124576220216        0.001367025832076        0.000007245190962        4.857432220766819
  10439.667807        0.000036867285610        1.674551782181117        0.000332298176823        0.000582055091031        3.077971026101024        0.001022775189835        0.029956234560475        0.109878480134446        0.001376452422657        0.000007295200323        4.895715266343340
  10483.634587        0.000037218331023        1.689906934388091        0.000335335537477        0.000586363620171        3.100156500478854        0.001029890355166        0.030163821098501        0.110636051626197        0.001385924354479        0.000007345437534        4.934245385227494
  10527.601368        0.000037572608777        1.705394447610925        0.000338398957730        0.000590696646560        3.122458418346069        0.001037047010638        0.030372430329057        0.111397259295311        0.001395441890386        0.000007395891680        4.973029108587133
  10571.568149        0.000037930156331        1.721015751193957        0.000341488732921        0.000595054339117        3.144888515977756        0.001044245870124        0.030582055195320        0.112162179204545        0.001405005295174        0.000007446556770        5.012079672522015
  10615.534929        0.000038291011680        1.736772277122089        0.000344605131822        0.000599436868335        3.167437008881596        0.001051481212295        0.030792715092683        0.112930776247294        0.001414614835507        0.000007497433321        5.051388703836623
  10659.501710        0.000038655213368        1.752665508406946        0.000347748456647        0.000603844406278        3.190099527888070        0.001058746491640        0.031004402482657        0.113703130279183        0.001424270779743        0.000007548528615        5.090953382933147
  10703.468490        0.000039022800491        1.768696915537705        0.000350918986383        0.000608277126481        3.212890445416072        0.001066040803125        0.031217137366654        0.114479203574395        0.001433973398497        0.000007599855561        5.130789534865366
  10747.435271        0.000039393812716        1.784868005750719        0.000354117026589        0.000612735203857        3.235808140710414        0.001073370018589        0.031430911827389        0.115259078631818        0.001443722964082        0.000007651430373        5.170897127376545
  10791.402052        0.000039768290281        1.801180313220248        0.000357342870076        0.000617218814616        3.258841039871861        0.001080741446088        0.031645746363229        0.116042716308351        0.001453519750555        0.000007703269544        5.211266110204848
  10835.368832        0.000040146274013        1.817635365226489        0.000360596823265        0.000621728136332        3.281999353783751        0.001088157055779        0.031861632796666        0.116830200522146        0.001463364034141        0.000007755386724        5.251908300039306
  10879.335613        0.000040527805335        1.834234745069956        0.000363879194959        0.000626263348133        3.305291135778697        0.001095611744574        0.032078592009054        0.117621491942514        0.001473256092972        0.000007807790169        5.292833310776363
  10923.302394        0.000040912926273        1.850980031194341        0.000367190291754        0.000630824630831        3.328703635948428        0.001103098357739        0.032296615680649        0.118416674661087        0.001483196206965        0.000007860481267        5.334030040379333
  10967.269174        0.000041301679475        1.867872827793466        0.000370530438641        0.000635412166963        3.352237991744906        0.001110614732097        0.032515724957755        0.119215710466235        0.001493184658269        0.000007913454482        5.375501212092289
  11011.235955        0.000041694108214        1.884914780924688        0.000373899943767        0.000640026140583        3.375908592751669        0.001118166038189        0.032735911497320        0.120018682342175        0.001503221730919        0.000007966698740        5.417262942176265
  11055.202736        0.000042090256403        1.902107524058557        0.000377299146484        0.000644666737204        3.399708355666891        0.001125760126147        0.032957196588582        0.120825554502482        0.001513307711096        0.000008020199973        5.459309774993819
  11099.169516        0.000042490168608        1.919452746364212        0.000380728359735        0.000649334143690        3.423628877335364        0.001133400255565        0.033179571999942        0.121636407514517        0.001523442887055        0.000008073944315        5.501635072973004
  11143.136297        0.000042893890052        1.936952144671199        0.000384187933884        0.000654028548469        3.447684228114327        0.001141082144193        0.033403059033977        0.122451209291616        0.001533627548986        0.000008127921301        5.544254589098006
  11187.103078        0.000043301466638        1.954607429067085        0.000387678191056        0.000658750141593        3.471877203764365        0.001148798208371        0.033627649696894        0.123270036731912        0.001543861989176        0.000008182126385        5.587172891383477
